id,session,identifier,title,jurisdiction_id,media_type,url,note
94a6e98a-9b4f-480d-a458-ebe4c101aa30,2019,HB 1012,revise certain provisions regarding state laboratory services.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1012ENR.htm&Session=2019&Version=Enrolled&Bill=1012,Enrolled
163f65fc-c3f3-4aed-8bbf-ed076310a8ee,2018,HB 1088,"revise the consignment sales requirements for dealers of motorcycles, off-road vehicles, snowmobiles, boats, and boat trailers.",ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1088ENR.htm&Session=2018&Version=Enrolled&Bill=1088,Enrolled
9150d32d-d9d8-4d57-b53a-0ee2c7999b5d,2018,HB 1285,revise certain provisions regarding community safety zones.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1285P.htm&Session=2018&Version=Printed&Bill=1285,Printed
fedbc765-dae4-4d8b-9afb-393ef21e05a9,2019,HB 1051,establish the South Dakota state seal of civics literacy program.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Amendment.aspx?Amend=amd1051cb.htm,Amendment 1051cb
4ef1301f-f978-42fa-9e5c-8fea3110a6da,2018,SB 174,provide certain assistance to veterans and to revise the distribution of revenue from the alcohol beverage fund.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=SB174S.htm&Session=2018&Version=Senate&Bill=174,Senate
c7df89b3-12fc-4113-89b3-2d0b6bcf9f87,2019,HB 1031,authorize certain wind and solar easements and leases by the commissioner of School and Public Lands.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1031ENR.htm&Session=2019&Version=Enrolled&Bill=1031,Enrolled
08d79863-8198-4c4a-97ef-2ead174dca88,2019,SB 154,authorize the production and transport of saltwater crustaceans.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Amendment.aspx?Amend=amd154ja.htm,Amendment 154ja
414a54f0-d3e8-42fd-b7f1-7a8c720faa21,2018,HB 1263,increase the allowable general fund cash balances for school districts.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1263P.htm&Session=2018&Version=Printed&Bill=1263,Printed
650de876-bedd-44e9-904b-ece257a1ab7d,2019,HB 1028,revise certain provisions regarding professional counselors and marriage and family therapists.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1028P.htm&Session=2019&Version=Printed&Bill=1028,Printed
043acc77-fedf-41cb-889c-f4cf99f67ec9,2019,SB 76,allow a candidate for legislative or county office to be considered for nomination to statewide office.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Amendment.aspx?Amend=amd76ca.htm,Amendment 76ca
e95cde6a-dfb8-4a2a-9512-8dbf66747b9e,2019,SR 1,Urging the President and United States Congress to act quickly to end the ongoing federal government shutdown.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=SR1P.htm&Session=2019&Version=Printed&Bill=SR1,Printed
83686e93-c660-4c10-b1a9-43d6a7b2e752,2019,HB 1129,revise provisions regarding residency of registered voters.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1129P.htm&Session=2019&Version=Printed&Bill=1129,Printed
ffd06e2f-0ab5-4e11-9fa9-57b0930a3efd,2018,HB 1012,revise certain provisions regarding political party status and to declare an emergency.,ocd-jurisdiction/country:us/state:sd/government,text/html,https://sdlegislature.gov/Legislative_Session/Bills/Bill.aspx?File=HB1012ENR.htm&Session=2018&Version=Enrolled&Bill=1012,Enrolled
